Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
China,CHN,23-Jun-20,81.94
China,CHN,24-Jun-20,81.94
China,CHN,25-Jun-20,81.94
China,CHN,26-Jun-20,81.94
China,CHN,27-Jun-20,81.94
China,CHN,28-Jun-20,81.94
China,CHN,29-Jun-20,81.94
China,CHN,30-Jun-20,81.94
China,CHN,01-Jul-20,81.94
China,CHN,02-Jul-20,81.94
China,CHN,03-Jul-20,81.94
China,CHN,04-Jul-20,81.94
China,CHN,05-Jul-20,81.94
China,CHN,06-Jul-20,81.94
China,CHN,07-Jul-20,81.94
China,CHN,08-Jul-20,81.94
China,CHN,09-Jul-20,81.94
China,CHN,10-Jul-20,81.94
China,CHN,11-Jul-20,81.94
China,CHN,12-Jul-20,81.94
China,CHN,13-Jul-20,81.94
China,CHN,14-Jul-20,81.94
China,CHN,15-Jul-20,81.94
China,CHN,16-Jul-20,81.94
China,CHN,17-Jul-20,81.94
China,CHN,18-Jul-20,81.94
China,CHN,19-Jul-20,81.94
China,CHN,20-Jul-20,81.94
China,CHN,21-Jul-20,81.94
China,CHN,22-Jul-20,81.94
China,CHN,23-Jul-20,81.94
China,CHN,24-Jul-20,81.94
China,CHN,25-Jul-20,81.94
China,CHN,26-Jul-20,81.94
China,CHN,27-Jul-20,81.94
China,CHN,28-Jul-20,81.94
China,CHN,29-Jul-20,81.94
China,CHN,30-Jul-20,81.94
China,CHN,31-Jul-20,81.94
China,CHN,01-Aug-20,81.94
China,CHN,02-Aug-20,81.94
China,CHN,03-Aug-20,81.94
China,CHN,04-Aug-20,81.94
China,CHN,05-Aug-20,81.94
China,CHN,06-Aug-20,81.94
Colombia,COL,01-Jan-20,0
Colombia,COL,02-Jan-20,0
Colombia,COL,03-Jan-20,0
Colombia,COL,04-Jan-20,0
Colombia,COL,05-Jan-20,0
Colombia,COL,06-Jan-20,0
Colombia,COL,07-Jan-20,0
Colombia,COL,08-Jan-20,0
Colombia,COL,09-Jan-20,0
Colombia,COL,10-Jan-20,0
Colombia,COL,11-Jan-20,0
Colombia,COL,12-Jan-20,0
Colombia,COL,13-Jan-20,0
Colombia,COL,14-Jan-20,0
Colombia,COL,15-Jan-20,0
Colombia,COL,16-Jan-20,0
Colombia,COL,17-Jan-20,0
Colombia,COL,18-Jan-20,0
Colombia,COL,19-Jan-20,0
Colombia,COL,20-Jan-20,0
Colombia,COL,21-Jan-20,8.33
Colombia,COL,22-Jan-20,8.33
Colombia,COL,23-Jan-20,8.33
Colombia,COL,24-Jan-20,8.33
Colombia,COL,25-Jan-20,8.33
Colombia,COL,26-Jan-20,8.33
Colombia,COL,27-Jan-20,8.33
Colombia,COL,28-Jan-20,8.33
Colombia,COL,29-Jan-20,8.33
Colombia,COL,30-Jan-20,8.33
Colombia,COL,31-Jan-20,8.33
Colombia,COL,01-Feb-20,8.33
Colombia,COL,02-Feb-20,8.33
Colombia,COL,03-Feb-20,8.33
Colombia,COL,04-Feb-20,8.33
Colombia,COL,05-Feb-20,8.33
Colombia,COL,06-Feb-20,8.33
Colombia,COL,07-Feb-20,8.33
Colombia,COL,08-Feb-20,8.33
Colombia,COL,09-Feb-20,8.33
Colombia,COL,10-Feb-20,8.33
Colombia,COL,11-Feb-20,8.33
Colombia,COL,12-Feb-20,8.33
Colombia,COL,13-Feb-20,8.33
Colombia,COL,14-Feb-20,8.33
Colombia,COL,15-Feb-20,8.33
Colombia,COL,16-Feb-20,8.33
Colombia,COL,17-Feb-20,8.33
Colombia,COL,18-Feb-20,8.33
Colombia,COL,19-Feb-20,8.33
Colombia,COL,20-Feb-20,8.33
Colombia,COL,21-Feb-20,8.33
Colombia,COL,22-Feb-20,8.33
Colombia,COL,23-Feb-20,8.33
Colombia,COL,24-Feb-20,12.04
Colombia,COL,25-Feb-20,12.04
Colombia,COL,26-Feb-20,12.04
Colombia,COL,27-Feb-20,12.04
Colombia,COL,28-Feb-20,12.04
Colombia,COL,29-Feb-20,12.04
Colombia,COL,01-Mar-20,12.04
Colombia,COL,02-Mar-20,12.04
Colombia,COL,03-Mar-20,12.04
Colombia,COL,04-Mar-20,12.04
Colombia,COL,05-Mar-20,12.04
Colombia,COL,06-Mar-20,12.04
Colombia,COL,07-Mar-20,12.04
Colombia,COL,08-Mar-20,12.04
Colombia,COL,09-Mar-20,14.81
Colombia,COL,10-Mar-20,14.81
Colombia,COL,11-Mar-20,14.81
Colombia,COL,12-Mar-20,34.26
Colombia,COL,13-Mar-20,34.26
Colombia,COL,14-Mar-20,34.26
Colombia,COL,15-Mar-20,34.26
Colombia,COL,16-Mar-20,45.37
Colombia,COL,17-Mar-20,50.93
Colombia,COL,18-Mar-20,50.93
Colombia,COL,19-Mar-20,50.93
Colombia,COL,20-Mar-20,50.93
Colombia,COL,21-Mar-20,50.93
Colombia,COL,22-Mar-20,50.93
Colombia,COL,23-Mar-20,53.7
Colombia,COL,24-Mar-20,53.7
Colombia,COL,25-Mar-20,87.96
Colombia,COL,26-Mar-20,87.96
Colombia,COL,27-Mar-20,87.96
Colombia,COL,28-Mar-20,87.96
Colombia,COL,29-Mar-20,87.96
Colombia,COL,30-Mar-20,87.96
Colombia,COL,31-Mar-20,87.96
Colombia,COL,01-Apr-20,87.96
Colombia,COL,02-Apr-20,87.96
Colombia,COL,03-Apr-20,87.96
Colombia,COL,04-Apr-20,87.96
Colombia,COL,05-Apr-20,87.96
Colombia,COL,06-Apr-20,87.96
Colombia,COL,07-Apr-20,87.96
Colombia,COL,08-Apr-20,87.96
Colombia,COL,09-Apr-20,87.96
Colombia,COL,10-Apr-20,87.96
Colombia,COL,11-Apr-20,87.96
Colombia,COL,12-Apr-20,87.96
Colombia,COL,13-Apr-20,87.96
Colombia,COL,14-Apr-20,84.26
Colombia,COL,15-Apr-20,84.26
Colombia,COL,16-Apr-20,84.26
Colombia,COL,17-Apr-20,84.26
Colombia,COL,18-Apr-20,84.26
Colombia,COL,19-Apr-20,84.26
Colombia,COL,20-Apr-20,84.26
Colombia,COL,21-Apr-20,84.26
Colombia,COL,22-Apr-20,84.26
Colombia,COL,23-Apr-20,84.26
Colombia,COL,24-Apr-20,87.04
Colombia,COL,25-Apr-20,87.04
Colombia,COL,26-Apr-20,87.04
Colombia,COL,27-Apr-20,90.74
Colombia,COL,28-Apr-20,90.74
Colombia,COL,29-Apr-20,90.74
Colombia,COL,30-Apr-20,90.74
Colombia,COL,01-May-20,90.74
Colombia,COL,02-May-20,90.74
Colombia,COL,03-May-20,90.74
Colombia,COL,04-May-20,90.74
Colombia,COL,05-May-20,90.74
Colombia,COL,06-May-20,87.04
Colombia,COL,07-May-20,87.04
Colombia,COL,08-May-20,87.04
Colombia,COL,09-May-20,87.04
Colombia,COL,10-May-20,87.04
Colombia,COL,11-May-20,87.04
Colombia,COL,12-May-20,87.04
Colombia,COL,13-May-20,87.04
Colombia,COL,14-May-20,87.04
Colombia,COL,15-May-20,87.04
Colombia,COL,16-May-20,87.04
Colombia,COL,17-May-20,87.04
Colombia,COL,18-May-20,87.04
Colombia,COL,19-May-20,87.04
Colombia,COL,20-May-20,87.04
Colombia,COL,21-May-20,87.04
Colombia,COL,22-May-20,87.04
Colombia,COL,23-May-20,87.04
Colombia,COL,24-May-20,87.04
Colombia,COL,25-May-20,87.04
Colombia,COL,26-May-20,87.04
Colombia,COL,27-May-20,87.04
Colombia,COL,28-May-20,87.04
Colombia,COL,29-May-20,87.04
Colombia,COL,30-May-20,87.04
Colombia,COL,31-May-20,87.04
Colombia,COL,01-Jun-20,87.04
Colombia,COL,02-Jun-20,87.04
Colombia,COL,03-Jun-20,87.04
Colombia,COL,04-Jun-20,87.04
Colombia,COL,05-Jun-20,87.04
Colombia,COL,06-Jun-20,87.04
Colombia,COL,07-Jun-20,87.04
Colombia,COL,08-Jun-20,87.04
Colombia,COL,09-Jun-20,87.04
Colombia,COL,10-Jun-20,87.04
Colombia,COL,11-Jun-20,87.04
Colombia,COL,12-Jun-20,87.04
Colombia,COL,13-Jun-20,87.04
Colombia,COL,14-Jun-20,87.04
Colombia,COL,15-Jun-20,87.04
Colombia,COL,16-Jun-20,87.04
Colombia,COL,17-Jun-20,87.04
Colombia,COL,18-Jun-20,87.04
Colombia,COL,19-Jun-20,87.04
Colombia,COL,20-Jun-20,87.04
Colombia,COL,21-Jun-20,87.04
Colombia,COL,22-Jun-20,87.04
Colombia,COL,23-Jun-20,87.04
Colombia,COL,24-Jun-20,87.04
Colombia,COL,25-Jun-20,87.04
Colombia,COL,26-Jun-20,87.04
Colombia,COL,27-Jun-20,87.04
Colombia,COL,28-Jun-20,87.04
Colombia,COL,29-Jun-20,87.04
Colombia,COL,30-Jun-20,87.04
Colombia,COL,01-Jul-20,87.04
Colombia,COL,02-Jul-20,87.04
Colombia,COL,03-Jul-20,87.04
Colombia,COL,04-Jul-20,87.04
Colombia,COL,05-Jul-20,87.04
Colombia,COL,06-Jul-20,87.04
Colombia,COL,07-Jul-20,87.04
Colombia,COL,08-Jul-20,87.04
Colombia,COL,09-Jul-20,87.04
Colombia,COL,10-Jul-20,87.04
Colombia,COL,11-Jul-20,87.04
Colombia,COL,12-Jul-20,87.04
Colombia,COL,13-Jul-20,87.04
Colombia,COL,14-Jul-20,87.04
Colombia,COL,15-Jul-20,87.04
Colombia,COL,16-Jul-20,87.04
Colombia,COL,17-Jul-20,87.04
Colombia,COL,18-Jul-20,87.04
Colombia,COL,19-Jul-20,87.04
Colombia,COL,20-Jul-20,87.04
Colombia,COL,21-Jul-20,87.04
Colombia,COL,22-Jul-20,87.04
Colombia,COL,23-Jul-20,87.04
Colombia,COL,24-Jul-20,87.04
Colombia,COL,25-Jul-20,87.04
Colombia,COL,26-Jul-20,87.04
Colombia,COL,27-Jul-20,87.04
Colombia,COL,28-Jul-20,87.04
Colombia,COL,29-Jul-20,87.04
Colombia,COL,30-Jul-20,87.04
Colombia,COL,31-Jul-20,87.04
Colombia,COL,01-Aug-20,87.04
Colombia,COL,02-Aug-20,87.04
Colombia,COL,03-Aug-20,87.04
Colombia,COL,04-Aug-20,87.04
Colombia,COL,05-Aug-20,87.04
Congo,COG,01-Jan-20,0
Congo,COG,02-Jan-20,0
Congo,COG,03-Jan-20,0
Congo,COG,04-Jan-20,0
Congo,COG,05-Jan-20,0
Congo,COG,06-Jan-20,0
Congo,COG,07-Jan-20,0
Congo,COG,08-Jan-20,0
Congo,COG,09-Jan-20,0
Congo,COG,10-Jan-20,0
Congo,COG,11-Jan-20,0
Congo,COG,12-Jan-20,0
Congo,COG,13-Jan-20,0
Congo,COG,14-Jan-20,0
Congo,COG,15-Jan-20,0
Congo,COG,16-Jan-20,0
Congo,COG,17-Jan-20,0
Congo,COG,18-Jan-20,0
Congo,COG,19-Jan-20,0
Congo,COG,20-Jan-20,0
Congo,COG,21-Jan-20,0
Congo,COG,22-Jan-20,0
Congo,COG,23-Jan-20,0
Congo,COG,24-Jan-20,0
Congo,COG,25-Jan-20,0
Congo,COG,26-Jan-20,0
Congo,COG,27-Jan-20,0
Congo,COG,28-Jan-20,0
Congo,COG,29-Jan-20,0
Congo,COG,30-Jan-20,0
Congo,COG,31-Jan-20,0
Congo,COG,01-Feb-20,0
Congo,COG,02-Feb-20,0
Congo,COG,03-Feb-20,0
Congo,COG,04-Feb-20,0
Congo,COG,05-Feb-20,0
Congo,COG,06-Feb-20,0
Congo,COG,07-Feb-20,0
Congo,COG,08-Feb-20,0
Congo,COG,09-Feb-20,0
Congo,COG,10-Feb-20,0
Congo,COG,11-Feb-20,0
Congo,COG,12-Feb-20,0
Congo,COG,13-Feb-20,0
Congo,COG,14-Feb-20,0
Congo,COG,15-Feb-20,0
Congo,COG,16-Feb-20,0
Congo,COG,17-Feb-20,0
Congo,COG,18-Feb-20,0
Congo,COG,19-Feb-20,0
Congo,COG,20-Feb-20,0
Congo,COG,21-Feb-20,0
Congo,COG,22-Feb-20,0
Congo,COG,23-Feb-20,0
Congo,COG,24-Feb-20,0
Congo,COG,25-Feb-20,0
Congo,COG,26-Feb-20,0
Congo,COG,27-Feb-20,0
Congo,COG,28-Feb-20,0
Congo,COG,29-Feb-20,0
Congo,COG,01-Mar-20,0
Congo,COG,02-Mar-20,0
Congo,COG,03-Mar-20,5.56
Congo,COG,04-Mar-20,5.56
Congo,COG,05-Mar-20,5.56
Congo,COG,06-Mar-20,5.56
Congo,COG,07-Mar-20,5.56
Congo,COG,08-Mar-20,5.56
Congo,COG,09-Mar-20,5.56
Congo,COG,10-Mar-20,5.56
Congo,COG,11-Mar-20,5.56
Congo,COG,12-Mar-20,5.56
Congo,COG,13-Mar-20,5.56
Congo,COG,14-Mar-20,5.56
Congo,COG,15-Mar-20,11.11
Congo,COG,16-Mar-20,11.11
Congo,COG,17-Mar-20,11.11
Congo,COG,18-Mar-20,11.11
Congo,COG,19-Mar-20,11.11
Congo,COG,20-Mar-20,11.11
Congo,COG,21-Mar-20,16.67
Congo,COG,22-Mar-20,16.67
Congo,COG,23-Mar-20,16.67
Congo,COG,24-Mar-20,16.67
Congo,COG,25-Mar-20,16.67
Congo,COG,26-Mar-20,16.67
Congo,COG,27-Mar-20,16.67
Congo,COG,28-Mar-20,80.56
Congo,COG,29-Mar-20,80.56
Congo,COG,30-Mar-20,86.11
Congo,COG,31-Mar-20,97.22
Congo,COG,01-Apr-20,97.22
Congo,COG,02-Apr-20,97.22
Congo,COG,03-Apr-20,97.22
Congo,COG,04-Apr-20,97.22
Congo,COG,05-Apr-20,97.22
Congo,COG,06-Apr-20,97.22
Congo,COG,07-Apr-20,97.22
Congo,COG,08-Apr-20,97.22
Congo,COG,09-Apr-20,97.22
Congo,COG,10-Apr-20,97.22
Congo,COG,11-Apr-20,97.22
Congo,COG,12-Apr-20,97.22
Congo,COG,13-Apr-20,97.22
Congo,COG,14-Apr-20,97.22
Congo,COG,15-Apr-20,97.22
Congo,COG,16-Apr-20,97.22
Congo,COG,17-Apr-20,97.22
Congo,COG,18-Apr-20,97.22
Congo,COG,19-Apr-20,97.22
Congo,COG,20-Apr-20,97.22
Congo,COG,21-Apr-20,97.22
Congo,COG,22-Apr-20,97.22
Congo,COG,23-Apr-20,97.22
Congo,COG,24-Apr-20,97.22
Congo,COG,25-Apr-20,97.22
Congo,COG,26-Apr-20,97.22
Congo,COG,27-Apr-20,97.22
Congo,COG,28-Apr-20,97.22
Congo,COG,29-Apr-20,97.22
Congo,COG,30-Apr-20,97.22
Congo,COG,01-May-20,97.22
Congo,COG,02-May-20,97.22
Congo,COG,03-May-20,97.22
Congo,COG,04-May-20,97.22
Congo,COG,05-May-20,97.22
Congo,COG,06-May-20,97.22
Congo,COG,07-May-20,97.22
Congo,COG,08-May-20,97.22
Congo,COG,09-May-20,97.22
Congo,COG,10-May-20,97.22
Congo,COG,11-May-20,97.22
Congo,COG,12-May-20,97.22
Congo,COG,13-May-20,97.22
Congo,COG,14-May-20,97.22
Congo,COG,15-May-20,97.22
Congo,COG,16-May-20,97.22
Congo,COG,17-May-20,97.22
Congo,COG,18-May-20,82.41
Congo,COG,19-May-20,82.41
Congo,COG,20-May-20,82.41
Congo,COG,21-May-20,82.41
Congo,COG,22-May-20,82.41
Congo,COG,23-May-20,82.41
Congo,COG,24-May-20,82.41
Congo,COG,25-May-20,82.41
Congo,COG,26-May-20,82.41
Congo,COG,27-May-20,82.41
Congo,COG,28-May-20,82.41
Congo,COG,29-May-20,82.41
Congo,COG,30-May-20,82.41
Congo,COG,31-May-20,82.41
Congo,COG,01-Jun-20,82.41
Congo,COG,02-Jun-20,73.15
Congo,COG,03-Jun-20,73.15
Congo,COG,04-Jun-20,73.15
Congo,COG,05-Jun-20,73.15
Congo,COG,06-Jun-20,73.15
Congo,COG,07-Jun-20,73.15
Congo,COG,08-Jun-20,73.15
Congo,COG,09-Jun-20,73.15
Congo,COG,10-Jun-20,73.15
Congo,COG,11-Jun-20,73.15
Congo,COG,12-Jun-20,73.15
Congo,COG,13-Jun-20,73.15
Congo,COG,14-Jun-20,73.15
Congo,COG,15-Jun-20,73.15
Congo,COG,16-Jun-20,73.15
Congo,COG,17-Jun-20,73.15
Congo,COG,18-Jun-20,73.15
Congo,COG,19-Jun-20,73.15
Congo,COG,20-Jun-20,73.15
Congo,COG,21-Jun-20,73.15
Congo,COG,22-Jun-20,73.15
Congo,COG,23-Jun-20,73.15
Congo,COG,24-Jun-20,73.15
Congo,COG,25-Jun-20,73.15
Congo,COG,26-Jun-20,73.15
Congo,COG,27-Jun-20,73.15
Congo,COG,28-Jun-20,73.15
Congo,COG,29-Jun-20,73.15
Congo,COG,30-Jun-20,73.15
Congo,COG,01-Jul-20,73.15
Congo,COG,02-Jul-20,73.15
Congo,COG,03-Jul-20,73.15
Congo,COG,04-Jul-20,73.15
Congo,COG,05-Jul-20,73.15
Congo,COG,06-Jul-20,73.15
Congo,COG,07-Jul-20,73.15
Congo,COG,08-Jul-20,73.15
Congo,COG,09-Jul-20,73.15
Congo,COG,10-Jul-20,73.15
Congo,COG,11-Jul-20,73.15
Congo,COG,12-Jul-20,73.15
Congo,COG,13-Jul-20,73.15
Congo,COG,14-Jul-20,73.15
Congo,COG,15-Jul-20,73.15
Congo,COG,16-Jul-20,73.15
Congo,COG,17-Jul-20,73.15
Congo,COG,18-Jul-20,73.15
Congo,COG,19-Jul-20,73.15
Congo,COG,20-Jul-20,73.15
Congo,COG,21-Jul-20,62.04
Congo,COG,22-Jul-20,62.04
Congo,COG,23-Jul-20,62.04
Congo,COG,24-Jul-20,62.04
Congo,COG,25-Jul-20,62.04
Congo,COG,26-Jul-20,62.04
Congo,COG,27-Jul-20,62.04
Congo,COG,28-Jul-20,62.04
Congo,COG,29-Jul-20,62.04
Congo,COG,30-Jul-20,62.04
Congo,COG,31-Jul-20,62.04
Congo,COG,01-Aug-20,62.04
Congo,COG,02-Aug-20,62.04
Congo,COG,03-Aug-20,62.04
Costa Rica,CRI,01-Jan-20,0
Costa Rica,CRI,02-Jan-20,0
Costa Rica,CRI,03-Jan-20,0
Costa Rica,CRI,04-Jan-20,0
Costa Rica,CRI,05-Jan-20,0
Costa Rica,CRI,06-Jan-20,0
Costa Rica,CRI,07-Jan-20,0
Costa Rica,CRI,08-Jan-20,0
Costa Rica,CRI,09-Jan-20,0
Costa Rica,CRI,10-Jan-20,0
Costa Rica,CRI,11-Jan-20,0
Costa Rica,CRI,12-Jan-20,0
Costa Rica,CRI,13-Jan-20,0
Costa Rica,CRI,14-Jan-20,0
Costa Rica,CRI,15-Jan-20,0
Costa Rica,CRI,16-Jan-20,0
Costa Rica,CRI,17-Jan-20,0
Costa Rica,CRI,18-Jan-20,0
Costa Rica,CRI,19-Jan-20,0
Costa Rica,CRI,20-Jan-20,0
Costa Rica,CRI,21-Jan-20,0
Costa Rica,CRI,22-Jan-20,0
Costa Rica,CRI,23-Jan-20,0
Costa Rica,CRI,24-Jan-20,0
Costa Rica,CRI,25-Jan-20,0
Costa Rica,CRI,26-Jan-20,0
Costa Rica,CRI,27-Jan-20,0
Costa Rica,CRI,28-Jan-20,0
Costa Rica,CRI,29-Jan-20,0
Costa Rica,CRI,30-Jan-20,0
Costa Rica,CRI,31-Jan-20,0
Costa Rica,CRI,01-Feb-20,0
Costa Rica,CRI,02-Feb-20,0
Costa Rica,CRI,03-Feb-20,11.11
Costa Rica,CRI,04-Feb-20,11.11
Costa Rica,CRI,05-Feb-20,11.11
Costa Rica,CRI,06-Feb-20,11.11
Costa Rica,CRI,07-Feb-20,11.11
Costa Rica,CRI,08-Feb-20,11.11
Costa Rica,CRI,09-Feb-20,11.11
Costa Rica,CRI,10-Feb-20,11.11
Costa Rica,CRI,11-Feb-20,11.11
Costa Rica,CRI,12-Feb-20,11.11
Costa Rica,CRI,13-Feb-20,11.11
Costa Rica,CRI,14-Feb-20,11.11
Costa Rica,CRI,15-Feb-20,11.11
Costa Rica,CRI,16-Feb-20,11.11
Costa Rica,CRI,17-Feb-20,11.11
Costa Rica,CRI,18-Feb-20,11.11
Costa Rica,CRI,19-Feb-20,11.11
Costa Rica,CRI,20-Feb-20,11.11
Costa Rica,CRI,21-Feb-20,11.11
Costa Rica,CRI,22-Feb-20,11.11
Costa Rica,CRI,23-Feb-20,11.11
Costa Rica,CRI,24-Feb-20,11.11
Costa Rica,CRI,25-Feb-20,11.11
Costa Rica,CRI,26-Feb-20,11.11
Costa Rica,CRI,27-Feb-20,11.11
Costa Rica,CRI,28-Feb-20,11.11
Costa Rica,CRI,29-Feb-20,11.11
Costa Rica,CRI,01-Mar-20,11.11
Costa Rica,CRI,02-Mar-20,11.11
Costa Rica,CRI,03-Mar-20,11.11
Costa Rica,CRI,04-Mar-20,11.11
Costa Rica,CRI,05-Mar-20,11.11
Costa Rica,CRI,06-Mar-20,11.11
Costa Rica,CRI,07-Mar-20,11.11
